,utc_date,utc_time,white_score,UltraBullet_x,Bullet_x,Blitz_x,Rapid_x,Classical_x,Correspondence_x,Crazyhouse_x,Chess960_x,Antichess_x,Horde_x,Puzzles_x,Puzzle Storm_x,Puzzle Racer_x,Puzzle Streak_x,games_x,rated_x,wins_x,losses_x,draws_x,bookmarks_x,win_streak_x,lose_streak_x,King of the Hill_x,Three-check_x,Atomic_x,Racing Kings_x,imported games_x,UltraBullet_y,Bullet_y,Blitz_y,Rapid_y,Classical_y,Correspondence_y,Crazyhouse_y,Chess960_y,Antichess_y,Horde_y,Puzzles_y,Puzzle Storm_y,Puzzle Racer_y,Puzzle Streak_y,games_y,rated_y,wins_y,losses_y,draws_y,bookmarks_y,win_streak_y,lose_streak_y,King of the Hill_y,Three-check_y,Atomic_y,Racing Kings_y,imported games_y,fix_time,add_time,prop_x,prop_y,win2loss_x,win2loss_y,ind_greater_mean_x,ind_greater_mean_y
0,1,15,2,0,808,1093,1304,0,0,0,0,0,0,0,0,0,0,5270,5155,2297,2815,158,0,10,2,0.0,0.0,0.0,0.0,0.0,0,0,1194,1247,0,0,0,0,0,0,1763,9,0,12,2108,1957,975,1039,94,13,1,13,0.0,0.0,0.0,0.0,0.0,300,0,0.43586337760910815,0.4625237191650854,3198,0.9384023099133783,0,0
1,1,16,0,0,1318,1531,1748,0,0,0,0,0,0,1591,0,0,0,5397,5374,2645,2628,124,8,9,1,0.0,0.0,0.0,0.0,15.0,0,0,1681,1764,0,0,0,0,0,0,1637,0,0,0,11600,11531,5548,5607,445,0,1,11,0.0,0.0,0.0,0.0,0.0,300,0,0.4900870854178247,0.4782758620689655,6157,0.9894774389156412,0,0
2,1,17,2,1702,2200,2205,2443,0,0,0,0,0,0,2508,0,0,0,21116,20723,10263,9894,959,196,1,10,0.0,0.0,0.0,0.0,0.0,0,2233,2232,2413,0,0,1718,2067,0,1737,2466,58,65,34,11191,11052,5574,5093,524,76,6,12,2007.0,1994.0,1473.0,0.0,4.0,180,0,0.4860295510513355,0.4980788133321419,9671,1.0944433536226192,1,1
3,1,17,0,0,0,1533,0,0,0,0,0,0,0,1424,0,0,0,683,680,208,456,19,0,11,1,0.0,0.0,0.0,0.0,0.0,0,1587,1869,2044,2035,0,0,0,0,0,2271,0,0,0,29567,29527,24356,4129,1082,0,5,6,0.0,0.0,0.0,0.0,0.0,300,3,0.30453879941434847,0.8237562146988197,28847,5.898764834100266,0,0
4,1,18,2,0,1487,1432,1385,0,0,0,0,0,0,1992,0,0,0,340,337,169,162,9,0,2,6,0.0,0.0,0.0,0.0,0.0,0,0,1216,1671,0,0,0,0,0,0,1685,0,0,0,21587,21568,10508,10898,181,9,15,2,0.0,0.0,0.0,0.0,0.0,180,0,0.4970588235294118,0.4867744475841942,21231,0.9642136171774638,0,0
5,1,18,0,1419,2011,1732,1792,0,0,0,0,0,0,1940,0,0,0,3534,3470,1861,1593,80,1,8,1,0.0,0.0,0.0,0.0,0.0,0,0,1793,0,0,0,0,0,0,0,0,11,0,0,1704,1704,845,825,34,0,8,1,0.0,0.0,0.0,0.0,0.0,180,0,0.5265987549518959,0.49589201877934275,1766,1.0242424242424242,1,1
6,1,18,0,0,2031,2109,2208,2037,1727,1734,1771,0,0,2321,44,45,68,30712,28329,14067,15149,1496,63,22,2,1955.0,0.0,0.0,0.0,52.0,0,1942,2111,2181,0,0,0,0,0,0,0,0,0,0,2848,2759,1484,1198,166,0,8,1,0.0,0.0,0.0,0.0,0.0,180,0,0.45802943474863245,0.5210674157303371,25570,1.2387312186978297,1,1
7,1,18,2,1346,1728,1741,2054,1811,0,0,0,0,0,1985,0,0,0,4143,4118,2033,1938,172,7,10,1,0.0,0.0,0.0,0.0,0.0,0,0,1698,0,0,0,0,0,0,0,0,0,0,0,323,323,180,138,5,0,12,5,0.0,0.0,1860.0,0.0,0.0,180,0,0.4907072169925175,0.5572755417956656,3795,1.3043478260869565,1,1
8,1,18,0,1212,1630,1504,1690,1766,0,1527,0,0,0,1645,0,0,0,44468,43690,20719,21744,2005,302,1,15,0.0,0.0,0.0,0.0,0.0,0,0,1802,0,0,0,0,0,0,0,0,0,0,0,1105,1096,544,532,29,0,3,7,1473.0,0.0,0.0,0.0,0.0,180,0,0.4659305568048934,0.49230769230769234,42594,1.0225563909774436,0,0
9,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,144,60,87,7,0,0,0,0.0,0.0,0.0,0.0,23.0,0,0,971,1091,0,0,0,0,0,0,1416,0,0,0,2543,2391,1136,1301,106,3,8,2,0.0,0.0,0.0,0.0,0.0,180,0,0.38961038961038963,0.4467164766024381,2247,0.8731744811683321,0,0
10,1,18,0,0,1098,1346,1368,0,0,0,0,0,0,1283,0,0,0,18479,18469,8832,9044,603,3,1,11,0.0,0.0,0.0,0.0,0.0,0,0,1328,1404,0,0,0,0,0,0,1386,0,0,0,5526,5342,2676,2771,79,0,10,1,0.0,0.0,0.0,0.0,0.0,180,0,0.47794794090589315,0.48425624321389793,13127,0.9657163478888487,0,0
11,1,18,2,0,1316,1596,1660,0,0,0,0,1191,0,1673,0,0,0,9582,9553,3844,5159,579,0,1,18,0.0,0.0,1024.0,1256.0,0.0,0,1244,1614,0,0,0,0,0,0,0,0,0,0,0,6247,2392,2364,3708,175,0,20,1,0.0,0.0,0.0,0.0,0.0,180,0,0.40116885827593407,0.3784216423883464,7161,0.6375404530744336,1,1
12,1,18,1,0,1903,1905,1901,1841,0,0,1569,0,0,2335,0,0,0,3547,3438,1821,1632,94,14,4,10,0.0,0.0,0.0,0.0,0.0,0,1798,1919,1709,0,0,0,0,0,0,2042,0,0,0,27624,27497,13347,13311,966,17,1,10,0.0,0.0,0.0,0.0,0.0,180,0,0.5133915985339724,0.48316681146828844,24059,1.0027045300878972,1,1
13,1,18,0,0,1548,1567,1254,0,0,0,0,0,0,1209,0,0,0,2192,2178,1068,1036,88,0,9,1,0.0,0.0,0.0,0.0,0.0,1275,1496,1630,1690,0,0,0,1170,0,0,1507,0,27,29,5009,4919,2446,2468,95,0,6,2,0.0,0.0,0.0,0.0,2.0,180,0,0.48722627737226276,0.4883210221601118,2741,0.9910858995137763,1,1
14,1,18,1,0,987,1015,1156,0,0,0,0,0,0,1568,0,0,7,772,770,370,380,22,0,8,1,0.0,0.0,0.0,0.0,0.0,0,748,1062,0,0,0,0,0,0,0,0,0,0,0,5670,5637,2432,2920,318,14,15,1,0.0,0.0,0.0,0.0,0.0,180,0,0.4792746113989637,0.4289241622574956,4867,0.8328767123287671,0,0
15,1,18,2,0,1638,1514,1068,0,0,0,0,0,0,1814,22,18,0,6009,5885,2929,2867,213,0,3,8,0.0,0.0,0.0,0.0,0.0,0,1469,1495,0,0,0,0,0,0,0,1190,0,0,0,820,817,418,387,15,0,1,14,0.0,0.0,0.0,0.0,0.0,180,0,0.4874355133965718,0.5097560975609756,5068,1.0801033591731266,0,0
16,1,18,1,0,1984,2173,0,0,0,0,0,0,0,2467,37,59,42,10044,9956,4966,4666,412,2,1,11,0.0,0.0,0.0,0.0,0.0,0,1862,2028,2085,0,0,0,0,0,0,0,0,0,0,22415,22317,10761,10717,937,0,12,2,0.0,0.0,0.0,0.0,0.0,180,0,0.49442453205894066,0.48008030336828017,12361,1.0041056265746011,1,1
17,1,18,2,0,1522,1792,2122,1770,0,0,0,0,0,0,0,0,0,13071,12624,6365,6182,524,1,14,2,0.0,0.0,0.0,0.0,0.0,0,1638,1710,1599,0,0,0,0,0,0,1842,0,0,0,11419,11064,5371,5672,376,5,1,12,0.0,0.0,0.0,0.0,0.0,180,0,0.4869558564761686,0.47035642350468515,1560,0.9469322990126939,1,1
18,1,18,2,0,1428,1582,1717,1560,0,0,0,0,0,1711,0,0,0,11001,10970,5402,4907,692,0,13,6,0.0,0.0,0.0,0.0,0.0,0,713,1152,1211,0,0,0,0,0,0,1604,0,0,0,4137,3700,1755,2188,194,0,3,9,0.0,0.0,0.0,0.0,0.0,300,0,0.49104626852104355,0.4242204496011603,7270,0.8021023765996343,1,1
19,1,18,0,0,0,1189,1503,0,1661,0,0,0,0,1554,0,0,0,1763,1722,885,831,47,0,4,9,0.0,0.0,0.0,0.0,0.0,0,889,1253,1333,1464,0,0,0,0,0,1272,0,0,0,712,694,251,430,31,0,10,6,0.0,0.0,0.0,0.0,0.0,300,0,0.5019852524106636,0.35252808988764045,1028,0.5837209302325581,0,0
20,1,18,2,0,1083,1348,1633,1519,0,0,0,0,0,1293,0,0,0,720,556,349,338,33,0,1,8,0.0,0.0,0.0,0.0,0.0,0,1353,1534,1450,0,1425,0,0,0,0,1419,0,0,0,6026,6006,2885,2845,296,0,8,9,0.0,0.0,0.0,0.0,0.0,300,0,0.4847222222222222,0.47875871224692995,5450,1.0140597539543057,0,0
21,1,18,2,0,982,855,1115,0,0,0,0,0,0,1191,10,18,9,377,373,189,175,13,0,9,3,0.0,0.0,0.0,0.0,0.0,0,1006,763,955,0,0,0,0,0,0,1473,0,0,0,615,571,265,327,23,1,1,8,0.0,0.0,0.0,0.0,0.0,300,0,0.5013262599469496,0.43089430894308944,198,0.8103975535168195,0,0
22,1,18,2,0,1069,1215,1479,1275,0,0,0,0,0,1869,0,0,0,2639,2457,1247,1300,92,0,2,8,0.0,0.0,0.0,0.0,2.0,0,0,1220,1193,0,0,0,0,0,0,0,0,0,0,4548,4547,2167,2198,183,0,11,1,0.0,0.0,0.0,0.0,0.0,300,0,0.4725274725274725,0.47647317502198766,2090,0.9858962693357598,0,0
23,1,18,2,0,814,1592,1717,0,0,0,0,0,0,0,0,0,0,2785,2778,1382,1309,94,0,6,1,0.0,0.0,0.0,0.0,0.0,0,1410,1399,1325,0,0,0,0,0,0,1610,0,0,0,482,474,233,228,21,0,10,1,0.0,0.0,0.0,0.0,0.0,300,0,0.496229802513465,0.483402489626556,2304,1.0219298245614035,1,1
24,1,18,2,0,0,693,975,0,0,0,0,0,0,1163,0,0,0,121,113,37,81,3,0,12,1,0.0,0.0,0.0,0.0,0.0,0,600,601,988,0,0,0,0,0,0,1053,0,0,0,48,34,9,38,1,0,5,5,0.0,0.0,0.0,0.0,0.0,300,0,0.30578512396694213,0.1875,79,0.23684210526315788,0,0
25,1,18,2,0,0,1588,0,0,0,0,0,0,0,1234,0,0,0,62,51,16,44,2,0,9,1,0.0,0.0,0.0,0.0,0.0,0,1567,1846,0,0,0,0,0,0,0,1949,11,0,0,13418,13400,6505,6358,555,0,10,2,0.0,0.0,0.0,0.0,0.0,300,0,0.25806451612903225,0.48479654195856314,13349,1.0231204781377792,1,1
26,1,18,0,0,0,652,0,0,0,0,0,0,0,1192,0,0,0,31,28,7,23,1,0,9,1,0.0,0.0,0.0,0.0,0.0,0,1003,1063,1263,0,0,0,0,0,0,1366,0,0,0,6281,6134,2952,3129,200,0,1,11,0.0,0.0,0.0,0.0,0.0,300,0,0.22580645161290322,0.469988855277822,6106,0.9434324065196549,0,0
27,1,18,2,0,1238,1363,1626,0,0,0,0,0,0,0,0,0,0,448,433,229,211,8,0,6,1,0.0,0.0,0.0,0.0,3.0,0,0,1403,1837,0,0,0,0,0,0,1942,0,0,0,917,790,440,447,30,0,7,2,0.0,0.0,0.0,0.0,0.0,300,0,0.5111607142857143,0.4798255179934569,357,0.9843400447427293,0,0
28,1,18,0,0,0,1684,0,0,0,0,0,0,0,0,0,0,0,464,463,231,213,20,0,1,8,0.0,0.0,0.0,0.0,0.0,0,0,1602,0,0,0,0,0,0,0,0,0,0,0,1062,1054,540,481,41,1,10,2,0.0,0.0,0.0,0.0,0.0,300,0,0.4978448275862069,0.5084745762711864,591,1.1226611226611227,1,1
29,1,18,2,0,0,1852,0,0,0,0,0,0,0,0,0,0,0,22346,22328,10732,10828,786,1,2,13,0.0,0.0,0.0,0.0,0.0,0,0,1730,1948,0,0,0,0,0,0,0,0,0,0,5950,5394,2978,2863,109,0,1,16,0.0,0.0,0.0,0.0,0.0,300,0,0.4802649243712521,0.5005042016806722,16934,1.0401676563045756,1,1
30,1,18,0,0,0,1215,0,0,0,0,0,0,0,0,0,0,0,855,855,403,398,54,0,9,2,0.0,0.0,0.0,0.0,0.0,0,867,1070,1281,1360,0,0,0,0,0,1617,0,0,0,1850,1809,900,926,24,0,2,9,0.0,0.0,0.0,0.0,0.0,300,0,0.47134502923976607,0.4864864864864865,954,0.9719222462203023,0,0
31,1,18,0,0,1213,1445,1901,0,0,0,0,0,0,1746,0,0,0,1107,1106,553,548,6,0,9,1,0.0,0.0,0.0,0.0,0.0,0,1301,1551,1416,0,0,0,0,0,0,0,0,0,0,10075,10041,4852,4831,392,0,12,1,0.0,0.0,0.0,0.0,0.0,300,0,0.4995483288166215,0.48158808933002484,8935,1.0043469261022562,0,0
32,1,18,0,0,1838,1987,0,0,0,0,0,0,0,1836,0,0,20,8202,8079,3890,3860,452,3,3,12,0.0,0.0,0.0,0.0,0.0,0,1637,2075,0,0,0,0,0,0,0,2268,0,0,0,10376,10357,4689,4586,1101,1,11,0,0.0,0.0,0.0,0.0,0.0,300,0,0.4742745671787369,0.4519082498072475,2278,1.0224596598342783,1,1
33,1,18,0,0,0,1349,0,0,0,0,0,0,0,0,0,0,0,6059,6059,2882,2868,309,1,2,15,0.0,0.0,0.0,0.0,0.0,0,0,1412,1460,1472,0,0,0,0,0,1650,0,0,16,4325,4299,2144,2043,138,3,8,1,0.0,0.0,0.0,0.0,0.0,300,0,0.47565604885294605,0.49572254335260113,1760,1.0494371023005384,0,0
34,1,18,0,0,1538,1890,1678,1852,0,0,0,0,0,2032,0,0,0,5289,5064,2636,2450,203,1,12,1,0.0,0.0,0.0,0.0,0.0,0,1793,1984,1960,0,0,0,0,0,0,1806,0,0,0,28512,28456,13458,13090,1964,21,13,0,0.0,0.0,0.0,0.0,0.0,300,0,0.49839289090565325,0.4720117845117845,23392,1.0281130634071811,1,1
35,1,18,0,0,0,1521,1644,0,0,0,0,0,0,1336,0,0,0,71,66,25,41,5,0,4,2,0.0,0.0,0.0,0.0,0.0,0,1464,1668,1769,1796,0,0,0,0,0,1906,0,0,8,3595,3582,1758,1693,144,3,1,9,0.0,0.0,0.0,0.0,9.0,300,3,0.352112676056338,0.4890125173852573,3516,1.0383933845245128,0,0
36,1,18,2,0,0,881,1247,0,0,0,0,0,0,1684,0,0,0,3884,3884,1889,1924,71,1,2,9,0.0,0.0,0.0,0.0,0.0,0,0,1244,1093,0,0,0,0,0,0,0,0,0,0,1099,1066,539,515,45,0,8,5,0.0,0.0,0.0,0.0,0.0,300,3,0.48635427394438724,0.49044585987261147,2818,1.0466019417475727,0,0
37,1,18,2,0,832,922,0,0,0,0,0,0,0,0,0,0,0,5833,5831,2690,2798,345,0,1,13,0.0,0.0,0.0,0.0,0.0,0,0,973,1148,0,0,0,0,0,0,1404,0,0,0,64,60,28,33,3,0,9,1,0.0,0.0,0.0,0.0,0.0,300,3,0.46116920966912395,0.4375,5771,0.8484848484848485,0,0
38,1,18,0,0,793,1203,1339,0,0,0,0,0,0,1569,0,0,0,2888,2871,1398,1458,32,0,4,9,0.0,0.0,0.0,0.0,0.0,0,0,1111,1390,0,0,0,0,0,0,1579,0,0,0,448,448,196,237,15,0,7,6,0.0,0.0,0.0,0.0,0.0,300,3,0.4840720221606648,0.4375,2423,0.8270042194092827,0,0
39,1,18,0,0,1218,1520,1757,0,2083,0,0,0,0,1588,0,0,0,2896,2866,1484,1304,108,0,1,10,0.0,0.0,0.0,0.0,0.0,0,1527,1742,1993,0,0,0,0,0,0,2031,0,0,0,12030,12023,5850,5959,221,9,1,13,0.0,0.0,0.0,0.0,0.0,300,3,0.5124309392265194,0.486284289276808,9157,0.981708340325558,0,0
40,1,18,2,0,1100,1395,0,0,0,0,0,0,0,1384,10,0,0,4402,4306,2132,2119,151,1,12,2,0.0,0.0,0.0,0.0,0.0,0,740,1403,1611,1601,0,0,0,0,0,1635,0,0,0,17435,17336,8174,8722,539,53,11,3,1298.0,0.0,0.0,0.0,0.0,300,3,0.4843253066787824,0.46882707198164614,13030,0.9371703737674846,0,0
41,1,18,0,0,0,1955,0,0,0,0,0,0,0,2076,0,0,0,5177,4952,2567,2308,302,0,9,1,0.0,0.0,0.0,0.0,0.0,0,1752,1870,2070,1857,0,0,0,0,0,2160,28,0,56,3699,3491,1831,1615,253,10,8,0,0.0,0.0,0.0,0.0,0.0,300,3,0.4958470156461271,0.4949986482833198,1461,1.1337461300309597,1,1
42,1,18,0,0,651,1219,1291,1403,0,0,0,0,0,1611,0,0,0,5499,5481,2686,2673,140,14,1,10,0.0,0.0,0.0,0.0,0.0,0,1000,1163,1359,0,0,0,0,0,0,1751,0,0,0,316,316,141,168,7,0,6,3,0.0,0.0,0.0,0.0,0.0,300,3,0.4884524458992544,0.4462025316455696,5165,0.8392857142857143,0,0
43,1,18,2,0,0,1043,0,0,0,0,0,0,0,1412,0,0,0,81,72,35,45,1,0,6,3,0.0,0.0,0.0,0.0,0.0,0,0,1052,1112,1199,0,0,0,0,0,1098,0,0,0,621,584,301,290,30,1,1,9,0.0,0.0,0.0,0.0,0.0,300,3,0.43209876543209874,0.48470209339774556,512,1.0379310344827586,0,0
44,1,18,0,0,0,1315,0,0,0,0,0,0,0,0,0,0,0,1715,1707,805,812,98,0,10,4,0.0,0.0,0.0,0.0,0.0,0,1611,1453,1643,0,0,0,0,0,0,0,0,33,0,5061,5032,2113,2843,105,11,14,2,1801.0,0.0,0.0,0.0,0.0,180,0,0.46938775510204084,0.41750642165579926,3325,0.7432289834681675,0,0
45,1,18,0,0,0,2141,0,0,0,0,0,0,0,0,0,0,0,22096,22093,11307,9687,1102,0,11,1,0.0,0.0,0.0,0.0,0.0,0,0,2053,0,0,0,0,0,0,0,2058,0,0,0,1326,1322,610,619,97,0,8,1,0.0,0.0,0.0,0.0,0.0,300,0,0.5117215785662563,0.46003016591251883,20771,0.9854604200323102,1,1
46,1,19,2,0,1126,1125,1591,0,0,0,0,0,0,1586,0,0,0,108,104,47,52,9,0,3,1,0.0,0.0,0.0,0.0,0.0,600,975,1034,1032,1243,1433,1267,1287,1067,1483,1265,0,31,0,19787,18844,8360,11092,335,3,1,34,1080.0,1582.0,1455.0,1292.0,0.0,180,2,0.4351851851851852,0.4224996209632587,18740,0.7536963577353047,0,0
47,1,19,0,0,1223,1191,0,0,0,0,0,1186,0,1479,0,0,0,316,256,139,159,18,0,1,7,0.0,0.0,0.0,0.0,0.0,0,1593,1116,1581,0,0,0,0,1577,0,0,0,0,0,15622,15398,7314,8062,246,15,12,1,1728.0,0.0,0.0,0.0,0.0,180,2,0.439873417721519,0.4681858916912047,15142,0.9072190523443314,0,0
48,1,19,2,0,0,1262,1054,0,0,0,0,0,0,1308,9,17,4,208,196,52,153,3,1,2,17,0.0,0.0,0.0,0.0,0.0,0,0,1162,1264,0,0,0,0,0,0,1516,0,0,0,2579,2115,1085,1395,99,4,10,1,0.0,0.0,0.0,0.0,5.0,180,2,0.25,0.42070569988367584,1919,0.7777777777777778,0,0
49,1,19,0,0,1199,1488,1863,1708,0,0,0,0,0,0,0,0,0,275,275,135,133,7,0,6,5,0.0,0.0,0.0,0.0,0.0,0,1527,1553,1645,1720,0,1535,0,0,0,1962,21,0,0,4391,3672,2163,2091,137,2,10,5,0.0,0.0,1506.0,0.0,0.0,180,2,0.4909090909090909,0.4925984969255295,3397,1.0344332855093257,0,0
50,1,19,2,0,0,2348,2146,0,0,0,0,0,0,2281,0,0,0,34319,33905,16766,15175,2378,0,1,12,0.0,0.0,0.0,0.0,2.0,0,2106,2161,2091,0,0,0,0,0,0,2377,64,55,0,13663,13357,6478,6642,543,1,14,1,0.0,0.0,0.0,0.0,3.0,180,2,0.48853404819487745,0.47412720485984045,20548,0.9753086419753086,1,1
51,1,19,0,1970,2523,2566,0,0,0,0,0,0,0,2534,48,0,0,6440,6387,3509,2627,304,0,2,6,0.0,0.0,0.0,0.0,3.0,0,0,2630,0,0,0,0,0,0,0,2217,0,0,0,1896,1552,1195,520,181,0,6,0,0.0,0.0,0.0,0.0,0.0,180,2,0.5448757763975155,0.6302742616033755,4835,2.298076923076923,1,1
52,1,19,2,0,866,1023,1170,0,1460,0,0,0,0,1306,0,0,0,6609,6470,3052,3338,219,2,1,11,0.0,0.0,0.0,0.0,0.0,0,746,971,1320,0,0,0,0,0,0,1370,0,0,0,4737,4473,2264,2270,203,8,11,2,0.0,0.0,0.0,0.0,0.0,180,2,0.4617945226206688,0.47793962423474773,1997,0.9973568281938326,0,0
53,1,19,2,0,1917,2141,0,0,0,0,1795,0,0,0,0,0,0,2270,2014,1230,905,135,0,11,1,0.0,0.0,0.0,0.0,0.0,0,2129,2167,0,0,0,0,0,0,0,1876,0,0,0,44579,44578,21644,20791,2144,79,13,1,0.0,0.0,0.0,0.0,0.0,180,2,0.5418502202643172,0.4855200879337805,42564,1.0410273676109856,1,1
54,1,19,1,0,1040,1158,0,0,0,0,0,0,0,1505,0,0,0,1703,1289,772,832,99,41,15,5,1356.0,0.0,0.0,0.0,0.0,0,1281,1332,1350,0,0,0,0,0,0,1402,0,0,0,5385,4142,2605,2632,148,0,12,2,0.0,0.0,0.0,0.0,0.0,180,2,0.4533176746917205,0.48375116063138346,2853,0.9897416413373861,0,0
55,1,19,2,0,0,1530,1796,0,0,0,0,0,0,2127,0,0,0,1356,1228,686,616,54,33,1,11,0.0,0.0,0.0,0.0,9.0,0,0,1436,1790,0,0,0,0,0,0,1476,0,0,0,159,159,72,79,8,0,1,6,0.0,0.0,0.0,0.0,12.0,180,2,0.5058997050147492,0.4528301886792453,1069,0.9113924050632911,0,0
56,1,19,0,0,1059,1081,0,0,0,0,0,0,0,1343,0,0,0,255,246,95,146,14,0,1,6,0.0,0.0,0.0,0.0,0.0,0,1423,1202,0,0,0,0,0,0,0,1656,0,0,0,1418,1402,681,705,32,0,10,2,0.0,0.0,0.0,0.0,0.0,180,2,0.37254901960784315,0.4802538787023977,1156,0.9659574468085106,0,0
57,1,19,2,0,1420,1305,1916,0,0,0,0,0,0,1788,23,0,25,2494,2349,1203,1233,58,0,12,0,0.0,0.0,0.0,0.0,0.0,0,1190,1308,1427,0,0,0,0,0,0,1560,0,0,0,3788,3780,1895,1847,46,0,12,1,0.0,0.0,0.0,0.0,0.0,180,2,0.48235765838011224,0.5002639915522703,1431,1.0259880887926367,0,0
58,1,19,0,0,933,1280,1489,0,0,0,0,0,0,1740,0,0,0,2284,2255,1114,1092,78,0,2,8,0.0,0.0,0.0,0.0,0.0,0,1192,1345,1824,0,0,0,0,0,0,2053,21,0,28,5700,5635,2762,2724,214,0,10,1,0.0,0.0,0.0,0.0,0.0,180,2,0.48774080560420313,0.4845614035087719,3380,1.013950073421439,0,0
59,1,19,0,0,889,1448,0,0,0,0,0,0,0,1585,0,0,0,5760,5730,2745,2866,149,3,13,1,0.0,0.0,0.0,0.0,0.0,0,1444,1413,0,0,0,0,0,0,0,1489,23,36,22,3664,3657,1750,1770,144,11,2,9,0.0,0.0,0.0,0.0,0.0,180,2,0.4765625,0.47762008733624456,2073,0.9887005649717514,0,0
60,1,19,0,1164,1659,1924,1649,1589,0,0,0,0,0,1883,0,0,0,14424,14419,7033,6984,407,1,18,1,0.0,0.0,0.0,0.0,0.0,0,1579,1750,1837,0,0,0,0,0,0,1766,0,0,0,22680,22175,11025,11057,598,2,2,21,0.0,0.0,0.0,0.0,0.0,180,0,0.4875901275651692,0.4861111111111111,7756,0.9971059057610564,1,1
61,1,23,2,0,1345,1636,1662,0,0,0,0,0,0,1260,0,0,0,27659,27605,12969,13152,1538,9,17,2,0.0,0.0,0.0,0.0,0.0,0,1302,1672,1731,1656,1908,0,0,0,0,2001,9,0,12,8363,8250,4060,3971,332,5,2,12,0.0,0.0,0.0,0.0,8.0,180,0,0.4688889692324379,0.48547172067439914,19355,1.0224124905565348,1,1
62,1,23,2,0,0,1793,1450,0,0,0,0,0,0,0,0,0,0,12740,12715,6064,6100,576,0,14,1,0.0,0.0,0.0,0.0,0.0,0,1849,1910,1971,0,0,0,0,0,0,2170,0,0,0,7403,7348,3565,3492,346,40,1,10,0.0,0.0,0.0,0.0,0.0,300,0,0.4759811616954474,0.48156152910982036,5367,1.0209049255441007,1,1
63,1,23,2,0,1121,1747,1990,0,0,0,0,0,0,1769,0,0,0,869,835,411,423,35,1,3,10,0.0,0.0,0.0,0.0,0.0,0,1651,1843,2064,0,0,0,0,0,0,2225,0,0,0,10692,10632,5463,4839,390,17,1,16,0.0,0.0,0.0,0.0,0.0,300,0,0.47295742232451093,0.5109427609427609,9797,1.1289522628642281,1,1
64,1,23,0,0,0,934,1040,0,0,1281,1295,0,0,0,0,0,0,295,290,139,150,6,0,3,5,0.0,0.0,1105.0,0.0,0.0,800,949,1225,1225,0,0,0,0,0,0,1751,0,0,0,1720,1025,854,791,75,0,1,5,0.0,0.0,0.0,0.0,0.0,300,0,0.4711864406779661,0.4965116279069767,735,1.079646017699115,0,0
65,1,23,0,0,0,1394,1513,0,0,0,0,0,0,1612,0,0,0,12413,10801,5737,6424,252,0,11,0,0.0,0.0,0.0,0.0,0.0,0,0,1561,0,0,0,0,0,0,0,0,0,0,0,25978,25941,12549,12716,713,0,11,1,0.0,0.0,0.0,0.0,0.0,300,0,0.4621767501812616,0.4830625914235122,15140,0.9868669392890846,0,0
66,1,23,0,0,0,942,1270,1272,0,0,0,0,0,1366,7,0,11,1218,1128,558,569,91,0,2,8,0.0,0.0,0.0,0.0,0.0,0,0,1038,1105,0,0,0,0,0,0,0,0,0,0,1461,1433,690,728,43,0,3,8,0.0,0.0,0.0,0.0,0.0,300,0,0.458128078817734,0.4722792607802875,305,0.9478021978021978,0,0
67,1,23,2,0,0,2146,0,0,0,0,0,0,0,1737,0,0,0,14213,14212,6874,6461,878,0,12,0,0.0,0.0,0.0,0.0,0.0,0,1853,2055,2216,2027,0,0,0,0,0,2543,24,0,0,3861,3838,1933,1721,207,0,2,11,0.0,0.0,0.0,0.0,0.0,300,0,0.4836417364384718,0.5006475006475006,10374,1.1231841952353283,1,1
68,1,23,0,0,0,1725,1640,0,0,0,0,0,0,0,0,0,0,1761,1758,852,819,90,0,9,1,0.0,0.0,0.0,0.0,0.0,0,0,1714,0,0,0,0,0,0,0,0,0,0,0,4169,4169,1992,2051,126,0,11,1,0.0,0.0,0.0,0.0,0.0,300,0,0.4838160136286201,0.4778124250419765,2411,0.9712335446123842,1,1
69,1,23,2,0,1178,1511,1320,0,0,0,0,0,0,0,0,0,0,5021,5021,2406,2347,268,6,9,2,0.0,0.0,0.0,0.0,0.0,0,967,1208,1218,0,0,0,0,0,0,1166,0,0,0,57,57,26,31,0,0,3,3,0.0,0.0,0.0,0.0,0.0,300,0,0.47918741286596295,0.45614035087719296,4964,0.8387096774193549,0,0
70,1,23,2,0,0,1002,0,0,0,0,0,0,0,0,0,0,0,331,331,147,172,12,0,7,1,0.0,0.0,0.0,0.0,0.0,0,1768,1156,0,0,0,0,0,0,0,1248,0,0,0,688,668,340,315,33,0,1,6,0.0,0.0,0.0,0.0,0.0,300,0,0.44410876132930516,0.4941860465116279,337,1.0793650793650793,0,0
71,1,23,0,0,1140,1312,1369,0,0,0,0,0,0,1702,0,0,0,13556,13536,6471,6616,469,0,17,1,0.0,0.0,0.0,0.0,0.0,0,1146,1423,1171,0,0,0,0,0,0,0,0,0,0,1361,1358,673,651,37,1,6,7,0.0,0.0,0.0,0.0,0.0,300,0,0.47735320153437594,0.49448934606906686,12178,1.033794162826421,0,0
